Date,Time,Day of Week,Format,Rank,Name,Team,Position,Age,Tier,Trend,Base Value,TEP Level,Adjusted Value
2024-11-19,09:33:22,Tuesday,1,61,Alvin Kamara,NOS,RB,29.3,10,8,5343,1.1,5343
2024-11-19,09:33:22,Tuesday,1,61,Alvin Kamara,NOS,RB,29.3,10,8,5343,1.2,5343
2024-11-19,09:33:22,Tuesday,1,61,Alvin Kamara,NOS,RB,29.3,10,8,5343,1.3,5343
2024-11-19,09:33:22,Tuesday,1,62,Tank Dell,HOU,WR,25.0,10,-2,5339,Baseline,5339
2024-11-19,09:33:22,Tuesday,1,62,Tank Dell,HOU,WR,25.0,10,-2,5339,1.1,5339
2024-11-19,09:33:22,Tuesday,1,62,Tank Dell,HOU,WR,25.0,10,-2,5339,1.2,5339
2024-11-19,09:33:22,Tuesday,1,62,Tank Dell,HOU,WR,25.0,10,-2,5339,1.3,5339
2024-11-19,09:33:22,Tuesday,1,63,Kyler Murray,ARI,QB,27.3,10,2,5307,Baseline,5307
2024-11-19,09:33:22,Tuesday,1,63,Kyler Murray,ARI,QB,27.3,10,2,5307,1.1,5307
2024-11-19,09:33:22,Tuesday,1,63,Kyler Murray,ARI,QB,27.3,10,2,5307,1.2,5307
2024-11-19,09:33:22,Tuesday,1,63,Kyler Murray,ARI,QB,27.3,10,2,5307,1.3,5307
2024-11-19,09:33:22,Tuesday,1,64,Bucky Irving,TBB,RB,22.2,10,12,5292,Baseline,5292
2024-11-19,09:33:22,Tuesday,1,64,Bucky Irving,TBB,RB,22.2,10,12,5292,1.1,5292
2024-11-19,09:33:22,Tuesday,1,64,Bucky Irving,TBB,RB,22.2,10,12,5292,1.2,5292
2024-11-19,09:33:22,Tuesday,1,64,Bucky Irving,TBB,RB,22.2,10,12,5292,1.3,5292
2024-11-19,09:33:22,Tuesday,1,65,Brian Robinson,WAS,RB,25.7,10,-7,5286,Baseline,5286
2024-11-19,09:33:22,Tuesday,1,65,Brian Robinson,WAS,RB,25.7,10,-7,5286,1.1,5286
2024-11-19,09:33:22,Tuesday,1,65,Brian Robinson,WAS,RB,25.7,10,-7,5286,1.2,5286
2024-11-19,09:33:22,Tuesday,1,65,Brian Robinson,WAS,RB,25.7,10,-7,5286,1.3,5286
2024-11-19,09:33:22,Tuesday,1,66,Tyrone Tracy,NYG,RB,25.0,10,48,5271,Baseline,5271
2024-11-19,09:33:22,Tuesday,1,66,Tyrone Tracy,NYG,RB,25.0,10,48,5271,1.1,5271
2024-11-19,09:33:22,Tuesday,1,66,Tyrone Tracy,NYG,RB,25.0,10,48,5271,1.2,5271
2024-11-19,09:33:22,Tuesday,1,66,Tyrone Tracy,NYG,RB,25.0,10,48,5271,1.3,5271
2024-11-19,09:33:22,Tuesday,1,67,Brandon Aiyuk,SFO,WR,26.7,10,-19,5233,Baseline,5233
2024-11-19,09:33:22,Tuesday,1,67,Brandon Aiyuk,SFO,WR,26.7,10,-19,5233,1.1,5233
2024-11-19,09:33:22,Tuesday,1,67,Brandon Aiyuk,SFO,WR,26.7,10,-19,5233,1.2,5233
2024-11-19,09:33:22,Tuesday,1,67,Brandon Aiyuk,SFO,WR,26.7,10,-19,5233,1.3,5233
2024-11-19,09:33:22,Tuesday,1,68,Kyle Pitts,ATL,TE,24.1,10,14,5212,Baseline,5212
2024-11-19,09:33:22,Tuesday,1,68,Kyle Pitts,ATL,TE,24.1,10,14,5212,1.1,5868
2024-11-19,09:33:22,Tuesday,1,68,Kyle Pitts,ATL,TE,24.1,10,14,5212,1.2,6443
2024-11-19,09:33:22,Tuesday,1,68,Kyle Pitts,ATL,TE,24.1,10,14,5212,1.3,7019
2024-11-19,09:33:22,Tuesday,1,69,Keon Coleman,BUF,WR,21.5,10,25,5208,Baseline,5208
2024-11-19,09:33:22,Tuesday,1,69,Keon Coleman,BUF,WR,21.5,10,25,5208,1.1,5208
2024-11-19,09:33:22,Tuesday,1,69,Keon Coleman,BUF,WR,21.5,10,25,5208,1.2,5208
2024-11-19,09:33:22,Tuesday,1,69,Keon Coleman,BUF,WR,21.5,10,25,5208,1.3,5208
2024-11-19,09:33:22,Tuesday,1,70,2027 Mid 1st,FA,PICK,N/A,10,4,5202,Baseline,5202
2024-11-19,09:33:22,Tuesday,1,70,2027 Mid 1st,FA,PICK,N/A,10,4,5202,1.1,5202
2024-11-19,09:33:22,Tuesday,1,70,2027 Mid 1st,FA,PICK,N/A,10,4,5202,1.2,5202
2024-11-19,09:33:22,Tuesday,1,70,2027 Mid 1st,FA,PICK,N/A,10,4,5202,1.3,5202
2024-11-19,09:33:22,Tuesday,1,71,Josh Downs,IND,WR,23.3,10,8,5185,Baseline,5185
2024-11-19,09:33:22,Tuesday,1,71,Josh Downs,IND,WR,23.3,10,8,5185,1.1,5185
2024-11-19,09:33:22,Tuesday,1,71,Josh Downs,IND,WR,23.3,10,8,5185,1.2,5185
2024-11-19,09:33:22,Tuesday,1,71,Josh Downs,IND,WR,23.3,10,8,5185,1.3,5185
2024-11-19,09:33:22,Tuesday,1,72,Deebo Samuel,SFO,WR,28.8,10,-9,5165,Baseline,5165
2024-11-19,09:33:22,Tuesday,1,72,Deebo Samuel,SFO,WR,28.8,10,-9,5165,1.1,5165
2024-11-19,09:33:22,Tuesday,1,72,Deebo Samuel,SFO,WR,28.8,10,-9,5165,1.2,5165
2024-11-19,09:33:22,Tuesday,1,72,Deebo Samuel,SFO,WR,28.8,10,-9,5165,1.3,5165
2024-11-19,09:33:22,Tuesday,1,73,Chuba Hubbard,CAR,RB,25.4,10,38,5110,Baseline,5110
2024-11-19,09:33:22,Tuesday,1,73,Chuba Hubbard,CAR,RB,25.4,10,38,5110,1.1,5110
2024-11-19,09:33:22,Tuesday,1,73,Chuba Hubbard,CAR,RB,25.4,10,38,5110,1.2,5110
2024-11-19,09:33:22,Tuesday,1,73,Chuba Hubbard,CAR,RB,25.4,10,38,5110,1.3,5110
2024-11-19,09:33:22,Tuesday,1,74,Caleb Williams,CHI,QB,23.0,10,-17,5102,Baseline,5102
2024-11-19,09:33:22,Tuesday,1,74,Caleb Williams,CHI,QB,23.0,10,-17,5102,1.1,5102
2024-11-19,09:33:22,Tuesday,1,74,Caleb Williams,CHI,QB,23.0,10,-17,5102,1.2,5102
2024-11-19,09:33:22,Tuesday,1,74,Caleb Williams,CHI,QB,23.0,10,-17,5102,1.3,5102
2024-11-19,09:33:22,Tuesday,1,75,George Kittle,SFO,TE,31.1,10,2,5077,Baseline,5077
2024-11-19,09:33:22,Tuesday,1,75,George Kittle,SFO,TE,31.1,10,2,5077,1.1,5728
2024-11-19,09:33:22,Tuesday,1,75,George Kittle,SFO,TE,31.1,10,2,5077,1.2,6294
2024-11-19,09:33:22,Tuesday,1,75,George Kittle,SFO,TE,31.1,10,2,5077,1.3,6859
2024-11-19,09:33:22,Tuesday,1,76,2026 Late 1st,FA,PICK,N/A,10,-3,5075,Baseline,5075
2024-11-19,09:33:22,Tuesday,1,76,2026 Late 1st,FA,PICK,N/A,10,-3,5075,1.1,5075
2024-11-19,09:33:22,Tuesday,1,76,2026 Late 1st,FA,PICK,N/A,10,-3,5075,1.2,5075
2024-11-19,09:33:22,Tuesday,1,76,2026 Late 1st,FA,PICK,N/A,10,-3,5075,1.3,5075
2024-11-19,09:33:22,Tuesday,1,77,T.J. Hockenson,MIN,TE,27.4,10,4,5073,Baseline,5073
2024-11-19,09:33:22,Tuesday,1,77,T.J. Hockenson,MIN,TE,27.4,10,4,5073,1.1,5727
2024-11-19,09:33:22,Tuesday,1,77,T.J. Hockenson,MIN,TE,27.4,10,4,5073,1.2,6292
2024-11-19,09:33:22,Tuesday,1,77,T.J. Hockenson,MIN,TE,27.4,10,4,5073,1.3,6858
2024-11-19,09:33:22,Tuesday,1,78,D.J. Moore,CHI,WR,27.6,10,-37,5035,Baseline,5035
2024-11-19,09:33:22,Tuesday,1,78,D.J. Moore,CHI,WR,27.6,10,-37,5035,1.1,5035
2024-11-19,09:33:22,Tuesday,1,78,D.J. Moore,CHI,WR,27.6,10,-37,5035,1.2,5035
2024-11-19,09:33:22,Tuesday,1,78,D.J. Moore,CHI,WR,27.6,10,-37,5035,1.3,5035
2024-11-19,09:33:22,Tuesday,1,79,Cooper Kupp,LAR,WR,31.4,11,7,4880,Baseline,4880
2024-11-19,09:33:22,Tuesday,1,79,Cooper Kupp,LAR,WR,31.4,11,7,4880,1.1,4880
2024-11-19,09:33:22,Tuesday,1,79,Cooper Kupp,LAR,WR,31.4,11,7,4880,1.2,4880
2024-11-19,09:33:22,Tuesday,1,79,Cooper Kupp,LAR,WR,31.4,11,7,4880,1.3,4880
2024-11-19,09:33:22,Tuesday,1,80,Jordan Addison,MIN,WR,22.8,11,-16,4869,Baseline,4869
2024-11-19,09:33:22,Tuesday,1,80,Jordan Addison,MIN,WR,22.8,11,-16,4869,1.1,4869
2024-11-19,09:33:22,Tuesday,1,80,Jordan Addison,MIN,WR,22.8,11,-16,4869,1.2,4869
2024-11-19,09:33:22,Tuesday,1,80,Jordan Addison,MIN,WR,22.8,11,-16,4869,1.3,4869
2024-11-19,09:33:22,Tuesday,1,81,Jameson Williams,DET,WR,23.6,12,-26,4786,Baseline,4786
2024-11-19,09:33:22,Tuesday,1,81,Jameson Williams,DET,WR,23.6,12,-26,4786,1.1,4786
2024-11-19,09:33:22,Tuesday,1,81,Jameson Williams,DET,WR,23.6,12,-26,4786,1.2,4786
2024-11-19,09:33:22,Tuesday,1,81,Jameson Williams,DET,WR,23.6,12,-26,4786,1.3,4786
2024-11-19,09:33:22,Tuesday,1,82,Dalton Kincaid,BUF,TE,25.1,12,-14,4784,Baseline,4784
2024-11-19,09:33:22,Tuesday,1,82,Dalton Kincaid,BUF,TE,25.1,12,-14,4784,1.1,5415
2024-11-19,09:33:22,Tuesday,1,82,Dalton Kincaid,BUF,TE,25.1,12,-14,4784,1.2,5954
2024-11-19,09:33:22,Tuesday,1,82,Dalton Kincaid,BUF,TE,25.1,12,-14,4784,1.3,6494
2024-11-19,09:33:22,Tuesday,1,83,Xavier Worthy,KCC,WR,21.6,12,-22,4731,Baseline,4731
2024-11-19,09:33:22,Tuesday,1,83,Xavier Worthy,KCC,WR,21.6,12,-22,4731,1.1,4731
2024-11-19,09:33:22,Tuesday,1,83,Xavier Worthy,KCC,WR,21.6,12,-22,4731,1.2,4731
2024-11-19,09:33:22,Tuesday,1,83,Xavier Worthy,KCC,WR,21.6,12,-22,4731,1.3,4731
2024-11-19,09:33:22,Tuesday,1,84,Justin Herbert,LAC,QB,26.7,12,15,4680,Baseline,4680
2024-11-19,09:33:22,Tuesday,1,84,Justin Herbert,LAC,QB,26.7,12,15,4680,1.1,4680
2024-11-19,09:33:22,Tuesday,1,84,Justin Herbert,LAC,QB,26.7,12,15,4680,1.2,4680
2024-11-19,09:33:22,Tuesday,1,84,Justin Herbert,LAC,QB,26.7,12,15,4680,1.3,4680
2024-11-19,09:33:22,Tuesday,1,85,Chris Godwin,TBB,WR,28.7,12,-38,4672,Baseline,4672
2024-11-19,09:33:22,Tuesday,1,85,Chris Godwin,TBB,WR,28.7,12,-38,4672,1.1,4672
2024-11-19,09:33:22,Tuesday,1,85,Chris Godwin,TBB,WR,28.7,12,-38,4672,1.2,4672
2024-11-19,09:33:22,Tuesday,1,85,Chris Godwin,TBB,WR,28.7,12,-38,4672,1.3,4672
2024-11-19,09:33:22,Tuesday,1,86,2027 Late 1st,FA,PICK,N/A,13,-2,4554,Baseline,4554
2024-11-19,09:33:22,Tuesday,1,86,2027 Late 1st,FA,PICK,N/A,13,-2,4554,1.1,4554
2024-11-19,09:33:22,Tuesday,1,86,2027 Late 1st,FA,PICK,N/A,13,-2,4554,1.2,4554
2024-11-19,09:33:22,Tuesday,1,86,2027 Late 1st,FA,PICK,N/A,13,-2,4554,1.3,4554
2024-11-19,09:33:22,Tuesday,1,87,Mike Evans,TBB,WR,31.2,13,-15,4538,Baseline,4538
2024-11-19,09:33:22,Tuesday,1,87,Mike Evans,TBB,WR,31.2,13,-15,4538,1.1,4538
2024-11-19,09:33:22,Tuesday,1,87,Mike Evans,TBB,WR,31.2,13,-15,4538,1.2,4538
2024-11-19,09:33:22,Tuesday,1,87,Mike Evans,TBB,WR,31.2,13,-15,4538,1.3,4538
2024-11-19,09:33:22,Tuesday,1,88,D'Andre Swift,CHI,RB,25.8,13,-3,4516,Baseline,4516
2024-11-19,09:33:22,Tuesday,1,88,D'Andre Swift,CHI,RB,25.8,13,-3,4516,1.1,4516
2024-11-19,09:33:22,Tuesday,1,88,D'Andre Swift,CHI,RB,25.8,13,-3,4516,1.2,4516
2024-11-19,09:33:22,Tuesday,1,88,D'Andre Swift,CHI,RB,25.8,13,-3,4516,1.3,4516
2024-11-19,09:33:22,Tuesday,1,89,Ricky Pearsall,SFO,WR,24.2,13,47,4486,Baseline,4486
2024-11-19,09:33:22,Tuesday,1,89,Ricky Pearsall,SFO,WR,24.2,13,47,4486,1.1,4486
2024-11-19,09:33:22,Tuesday,1,89,Ricky Pearsall,SFO,WR,24.2,13,47,4486,1.2,4486
2024-11-19,09:33:22,Tuesday,1,89,Ricky Pearsall,SFO,WR,24.2,13,47,4486,1.3,4486
2024-11-19,09:33:22,Tuesday,1,90,Drake Maye,NEP,QB,22.2,13,29,4481,Baseline,4481
2024-11-19,09:33:22,Tuesday,1,90,Drake Maye,NEP,QB,22.2,13,29,4481,1.1,4481
2024-11-19,09:33:22,Tuesday,1,90,Drake Maye,NEP,QB,22.2,13,29,4481,1.2,4481
2024-11-19,09:33:22,Tuesday,1,90,Drake Maye,NEP,QB,22.2,13,29,4481,1.3,4481
2024-11-19,09:33:22,Tuesday,1,91,Brock Purdy,SFO,QB,24.9,13,-3,4424,Baseline,4424
2024-11-19,09:33:22,Tuesday,1,91,Brock Purdy,SFO,QB,24.9,13,-3,4424,1.1,4424
2024-11-19,09:33:22,Tuesday,1,91,Brock Purdy,SFO,QB,24.9,13,-3,4424,1.2,4424
2024-11-19,09:33:22,Tuesday,1,91,Brock Purdy,SFO,QB,24.9,13,-3,4424,1.3,4424
2024-11-19,09:33:22,Tuesday,1,92,J.K. Dobbins,LAC,RB,25.9,13,-2,4390,Baseline,4390
2024-11-19,09:33:22,Tuesday,1,92,J.K. Dobbins,LAC,RB,25.9,13,-2,4390,1.1,4390
2024-11-19,09:33:22,Tuesday,1,92,J.K. Dobbins,LAC,RB,25.9,13,-2,4390,1.2,4390
2024-11-19,09:33:22,Tuesday,1,92,J.K. Dobbins,LAC,RB,25.9,13,-2,4390,1.3,4390
2024-11-19,09:33:22,Tuesday,1,93,Trey Benson,ARI,RB,22.3,13,13,4352,Baseline,4352
2024-11-19,09:33:22,Tuesday,1,93,Trey Benson,ARI,RB,22.3,13,13,4352,1.1,4352
2024-11-19,09:33:22,Tuesday,1,93,Trey Benson,ARI,RB,22.3,13,13,4352,1.2,4352
2024-11-19,09:33:22,Tuesday,1,93,Trey Benson,ARI,RB,22.3,13,13,4352,1.3,4352
2024-11-19,09:33:22,Tuesday,1,94,Cade Otton,TBB,TE,25.6,13,94,4305,Baseline,4305
2024-11-19,09:33:22,Tuesday,1,94,Cade Otton,TBB,TE,25.6,13,94,4305,1.1,4903
2024-11-19,09:33:22,Tuesday,1,94,Cade Otton,TBB,TE,25.6,13,94,4305,1.2,5400
2024-11-19,09:33:22,Tuesday,1,94,Cade Otton,TBB,TE,25.6,13,94,4305,1.3,5898
2024-11-19,09:33:22,Tuesday,1,95,Xavier Legette,CAR,WR,23.8,13,8,4302,Baseline,4302
2024-11-19,09:33:22,Tuesday,1,95,Xavier Legette,CAR,WR,23.8,13,8,4302,1.1,4302
2024-11-19,09:33:22,Tuesday,1,95,Xavier Legette,CAR,WR,23.8,13,8,4302,1.2,4302
2024-11-19,09:33:22,Tuesday,1,95,Xavier Legette,CAR,WR,23.8,13,8,4302,1.3,4302
2024-11-19,09:33:22,Tuesday,1,96,2025 Early 2nd,FA,PICK,N/A,13,2,4273,Baseline,4273
2024-11-19,09:33:22,Tuesday,1,96,2025 Early 2nd,FA,PICK,N/A,13,2,4273,1.1,4273
2024-11-19,09:33:22,Tuesday,1,96,2025 Early 2nd,FA,PICK,N/A,13,2,4273,1.2,4273
2024-11-19,09:33:22,Tuesday,1,96,2025 Early 2nd,FA,PICK,N/A,13,2,4273,1.3,4273
2024-11-19,09:33:22,Tuesday,1,97,Khalil Shakir,BUF,WR,24.8,13,29,4236,Baseline,4236
2024-11-19,09:33:22,Tuesday,1,97,Khalil Shakir,BUF,WR,24.8,13,29,4236,1.1,4236
2024-11-19,09:33:22,Tuesday,1,97,Khalil Shakir,BUF,WR,24.8,13,29,4236,1.2,4236
2024-11-19,09:33:22,Tuesday,1,97,Khalil Shakir,BUF,WR,24.8,13,29,4236,1.3,4236
2024-11-19,09:33:22,Tuesday,1,98,Najee Harris,PIT,RB,26.7,13,20,4230,Baseline,4230
2024-11-19,09:33:22,Tuesday,1,98,Najee Harris,PIT,RB,26.7,13,20,4230,1.1,4230
2024-11-19,09:33:22,Tuesday,1,98,Najee Harris,PIT,RB,26.7,13,20,4230,1.2,4230
2024-11-19,09:33:22,Tuesday,1,98,Najee Harris,PIT,RB,26.7,13,20,4230,1.3,4230
2024-11-19,09:33:22,Tuesday,1,99,James Conner,ARI,RB,29.5,13,7,4217,Baseline,4217
2024-11-19,09:33:22,Tuesday,1,99,James Conner,ARI,RB,29.5,13,7,4217,1.1,4217
2024-11-19,09:33:22,Tuesday,1,99,James Conner,ARI,RB,29.5,13,7,4217,1.2,4217
2024-11-19,09:33:22,Tuesday,1,99,James Conner,ARI,RB,29.5,13,7,4217,1.3,4217
2024-11-19,09:33:22,Tuesday,1,100,Rhamondre Stevenson,NEP,RB,26.7,13,5,4203,Baseline,4203
2024-11-19,09:33:22,Tuesday,1,100,Rhamondre Stevenson,NEP,RB,26.7,13,5,4203,1.1,4203
2024-11-19,09:33:22,Tuesday,1,100,Rhamondre Stevenson,NEP,RB,26.7,13,5,4203,1.2,4203
2024-11-19,09:33:22,Tuesday,1,100,Rhamondre Stevenson,NEP,RB,26.7,13,5,4203,1.3,4203
2024-11-19,09:33:22,Tuesday,1,101,Darnell Mooney,ATL,WR,27.0,13,16,4177,Baseline,4177
2024-11-19,09:33:22,Tuesday,1,101,Darnell Mooney,ATL,WR,27.0,13,16,4177,1.1,4177
2024-11-19,09:33:22,Tuesday,1,101,Darnell Mooney,ATL,WR,27.0,13,16,4177,1.2,4177
2024-11-19,09:33:22,Tuesday,1,101,Darnell Mooney,ATL,WR,27.0,13,16,4177,1.3,4177
2024-11-19,09:33:22,Tuesday,1,102,Baker Mayfield,TBB,QB,29.6,13,0,4136,Baseline,4136
2024-11-19,09:33:22,Tuesday,1,102,Baker Mayfield,TBB,QB,29.6,13,0,4136,1.1,4136
2024-11-19,09:33:22,Tuesday,1,102,Baker Mayfield,TBB,QB,29.6,13,0,4136,1.2,4136
2024-11-19,09:33:22,Tuesday,1,102,Baker Mayfield,TBB,QB,29.6,13,0,4136,1.3,4136
2024-11-19,09:33:22,Tuesday,1,103,Bo Nix,DEN,QB,24.7,13,53,4133,Baseline,4133
2024-11-19,09:33:22,Tuesday,1,103,Bo Nix,DEN,QB,24.7,13,53,4133,1.1,4133
2024-11-19,09:33:22,Tuesday,1,103,Bo Nix,DEN,QB,24.7,13,53,4133,1.2,4133
2024-11-19,09:33:22,Tuesday,1,103,Bo Nix,DEN,QB,24.7,13,53,4133,1.3,4133
2024-11-19,09:33:22,Tuesday,1,104,Rachaad White,TBB,RB,25.6,13,42,4100,Baseline,4100
2024-11-19,09:33:22,Tuesday,1,104,Rachaad White,TBB,RB,25.6,13,42,4100,1.1,4100
2024-11-19,09:33:22,Tuesday,1,104,Rachaad White,TBB,RB,25.6,13,42,4100,1.2,4100
2024-11-19,09:33:22,Tuesday,1,104,Rachaad White,TBB,RB,25.6,13,42,4100,1.3,4100
2024-11-19,09:33:22,Tuesday,1,105,Travis Etienne,JAC,RB,25.8,13,-16,4056,Baseline,4056
2024-11-19,09:33:22,Tuesday,1,105,Travis Etienne,JAC,RB,25.8,13,-16,4056,1.1,4056
2024-11-19,09:33:22,Tuesday,1,105,Travis Etienne,JAC,RB,25.8,13,-16,4056,1.2,4056
2024-11-19,09:33:22,Tuesday,1,105,Travis Etienne,JAC,RB,25.8,13,-16,4056,1.3,4056
2024-11-19,09:33:22,Tuesday,1,106,Anthony Richardson,IND,QB,22.5,13,-28,4053,Baseline,4053
2024-11-19,09:33:22,Tuesday,1,106,Anthony Richardson,IND,QB,22.5,13,-28,4053,1.1,4053
2024-11-19,09:33:22,Tuesday,1,106,Anthony Richardson,IND,QB,22.5,13,-28,4053,1.2,4053
2024-11-19,09:33:22,Tuesday,1,106,Anthony Richardson,IND,QB,22.5,13,-28,4053,1.3,4053
2024-11-19,09:33:22,Tuesday,1,107,Michael Pittman,IND,WR,27.1,13,-25,4049,Baseline,4049
2024-11-19,09:33:22,Tuesday,1,107,Michael Pittman,IND,WR,27.1,13,-25,4049,1.1,4049
2024-11-19,09:33:22,Tuesday,1,107,Michael Pittman,IND,WR,27.1,13,-25,4049,1.2,4049
2024-11-19,09:33:22,Tuesday,1,107,Michael Pittman,IND,WR,27.1,13,-25,4049,1.3,4049
2024-11-19,09:33:22,Tuesday,1,108,Tucker Kraft,GBP,TE,24.0,13,-2,4026,Baseline,4026
2024-11-19,09:33:22,Tuesday,1,108,Tucker Kraft,GBP,TE,24.0,13,-2,4026,1.1,4614
2024-11-19,09:33:22,Tuesday,1,108,Tucker Kraft,GBP,TE,24.0,13,-2,4026,1.2,5090
2024-11-19,09:33:22,Tuesday,1,108,Tucker Kraft,GBP,TE,24.0,13,-2,4026,1.3,5567
2024-11-19,09:33:22,Tuesday,1,109,Travis Kelce,KCC,TE,35.1,13,6,4023,Baseline,4023
2024-11-19,09:33:22,Tuesday,1,109,Travis Kelce,KCC,TE,35.1,13,6,4023,1.1,4612
2024-11-19,09:33:22,Tuesday,1,109,Travis Kelce,KCC,TE,35.1,13,6,4023,1.2,5088
2024-11-19,09:33:22,Tuesday,1,109,Travis Kelce,KCC,TE,35.1,13,6,4023,1.3,5565
2024-11-19,09:33:22,Tuesday,1,110,Braelon Allen,NYJ,RB,20.8,13,-20,3982,Baseline,3982
2024-11-19,09:33:22,Tuesday,1,110,Braelon Allen,NYJ,RB,20.8,13,-20,3982,1.1,3982
2024-11-19,09:33:22,Tuesday,1,110,Braelon Allen,NYJ,RB,20.8,13,-20,3982,1.2,3982
2024-11-19,09:33:22,Tuesday,1,110,Braelon Allen,NYJ,RB,20.8,13,-20,3982,1.3,3982
2024-11-19,09:33:22,Tuesday,1,111,Aaron Jones,MIN,RB,30.0,13,-2,3947,Baseline,3947
2024-11-19,09:33:22,Tuesday,1,111,Aaron Jones,MIN,RB,30.0,13,-2,3947,1.1,3947
2024-11-19,09:33:22,Tuesday,1,111,Aaron Jones,MIN,RB,30.0,13,-2,3947,1.2,3947
2024-11-19,09:33:22,Tuesday,1,111,Aaron Jones,MIN,RB,30.0,13,-2,3947,1.3,3947
2024-11-19,09:33:22,Tuesday,1,112,Tony Pollard,TEN,RB,27.6,13,-15,3912,Baseline,3912
2024-11-19,09:33:22,Tuesday,1,112,Tony Pollard,TEN,RB,27.6,13,-15,3912,1.1,3912
2024-11-19,09:33:22,Tuesday,1,112,Tony Pollard,TEN,RB,27.6,13,-15,3912,1.2,3912
2024-11-19,09:33:22,Tuesday,1,112,Tony Pollard,TEN,RB,27.6,13,-15,3912,1.3,3912
2024-11-19,09:33:22,Tuesday,1,113,David Njoku,CLE,TE,28.4,13,36,3907,Baseline,3907
2024-11-19,09:33:22,Tuesday,1,113,David Njoku,CLE,TE,28.4,13,36,3907,1.1,4489
2024-11-19,09:33:22,Tuesday,1,113,David Njoku,CLE,TE,28.4,13,36,3907,1.2,4956
2024-11-19,09:33:22,Tuesday,1,113,David Njoku,CLE,TE,28.4,13,36,3907,1.3,5423
2024-11-19,09:33:22,Tuesday,1,114,Tank Bigsby,JAC,RB,23.2,13,-18,3872,Baseline,3872
2024-11-19,09:33:22,Tuesday,1,114,Tank Bigsby,JAC,RB,23.2,13,-18,3872,1.1,3872
2024-11-19,09:33:22,Tuesday,1,114,Tank Bigsby,JAC,RB,23.2,13,-18,3872,1.2,3872
2024-11-19,09:33:22,Tuesday,1,114,Tank Bigsby,JAC,RB,23.2,13,-18,3872,1.3,3872
2024-11-19,09:33:22,Tuesday,1,115,Cedric Tillman,CLE,WR,24.6,13,209,3869,Baseline,3869
2024-11-19,09:33:22,Tuesday,1,115,Cedric Tillman,CLE,WR,24.6,13,209,3869,1.1,3869
2024-11-19,09:33:22,Tuesday,1,115,Cedric Tillman,CLE,WR,24.6,13,209,3869,1.2,3869
2024-11-19,09:33:22,Tuesday,1,115,Cedric Tillman,CLE,WR,24.6,13,209,3869,1.3,3869
2024-11-19,09:33:22,Tuesday,1,116,2026 Early 2nd,FA,PICK,N/A,13,-3,3851,Baseline,3851
2024-11-19,09:33:22,Tuesday,1,116,2026 Early 2nd,FA,PICK,N/A,13,-3,3851,1.1,3851
2024-11-19,09:33:22,Tuesday,1,116,2026 Early 2nd,FA,PICK,N/A,13,-3,3851,1.2,3851
2024-11-19,09:33:22,Tuesday,1,116,2026 Early 2nd,FA,PICK,N/A,13,-3,3851,1.3,3851
2024-11-19,09:33:22,Tuesday,1,117,Quentin Johnston,LAC,WR,23.2,13,26,3809,Baseline,3809
2024-11-19,09:33:22,Tuesday,1,117,Quentin Johnston,LAC,WR,23.2,13,26,3809,1.1,3809
2024-11-19,09:33:22,Tuesday,1,117,Quentin Johnston,LAC,WR,23.2,13,26,3809,1.2,3809
2024-11-19,09:33:22,Tuesday,1,117,Quentin Johnston,LAC,WR,23.2,13,26,3809,1.3,3809
2024-11-19,09:33:22,Tuesday,1,118,2025 Mid 2nd,FA,PICK,N/A,13,3,3807,Baseline,3807
2024-11-19,09:33:22,Tuesday,1,118,2025 Mid 2nd,FA,PICK,N/A,13,3,3807,1.1,3807
2024-11-19,09:33:22,Tuesday,1,118,2025 Mid 2nd,FA,PICK,N/A,13,3,3807,1.2,3807
2024-11-19,09:33:22,Tuesday,1,118,2025 Mid 2nd,FA,PICK,N/A,13,3,3807,1.3,3807
2024-11-19,09:33:22,Tuesday,1,119,Mark Andrews,BAL,TE,29.2,13,39,3771,Baseline,3771
2024-11-19,09:33:22,Tuesday,1,119,Mark Andrews,BAL,TE,29.2,13,39,3771,1.1,4347
2024-11-19,09:33:22,Tuesday,1,119,Mark Andrews,BAL,TE,29.2,13,39,3771,1.2,4803
2024-11-19,09:33:22,Tuesday,1,119,Mark Andrews,BAL,TE,29.2,13,39,3771,1.3,5260
2024-11-19,09:33:22,Tuesday,1,120,J.J. McCarthy,MIN,QB,21.8,13,10,3722,Baseline,3722
2024-11-19,09:33:22,Tuesday,1,120,J.J. McCarthy,MIN,QB,21.8,13,10,3722,1.1,3722
2024-11-19,09:33:22,Tuesday,1,120,J.J. McCarthy,MIN,QB,21.8,13,10,3722,1.2,3722
2024-11-19,09:33:22,Tuesday,1,120,J.J. McCarthy,MIN,QB,21.8,13,10,3722,1.3,3722
2024-11-19,09:33:22,Tuesday,1,121,Davante Adams,NYJ,WR,31.9,13,-42,3713,Baseline,3713
2024-11-19,09:33:22,Tuesday,1,121,Davante Adams,NYJ,WR,31.9,13,-42,3713,1.1,3713
2024-11-19,09:33:22,Tuesday,1,121,Davante Adams,NYJ,WR,31.9,13,-42,3713,1.2,3713
2024-11-19,09:33:22,Tuesday,1,121,Davante Adams,NYJ,WR,31.9,13,-42,3713,1.3,3713
2024-11-19,09:33:22,Tuesday,1,122,Courtland Sutton,DEN,WR,29.1,13,46,3693,Baseline,3693
